Id,Price
2524,1435005.465538025
5773,1152803.5185012817
4521,1273583.441986084
6324,948086.3532791138
1498,616715.2705841064
3660,1679830.353767395
192,522347.8081817627
5174,743906.5992736816
4964,3752671.1692733765
6506,1184428.4561309814
4877,423841.9915008545
4392,1475316.4389953613
3921,549125.5728683472
6551,575258.3656005859
4556,718951.4211883545
4990,292359.8364944458
4019,720549.5210266113
1270,575961.7911834717
3671,1047660.3116912842
3935,761410.2460250854
4273,1420584.697013855
1092,819295.6561203003
1042,708519.5344238281
2925,1785510.8752441406
800,813400.1984176636
5719,610592.833656311
3635,332929.94777679443
4306,772702.7158432007
3763,1721863.35546875
6763,676714.3542633057
4051,1056607.0663528442
6012,395745.39878082275
5451,867506.7082824707
2915,998091.4465789795
4769,1048636.6448822021
2199,302571.6773529053
3017,441990.7870025635
6279,848985.8005981445
2859,1032183.902671814
29,612658.2589569092
6232,806124.8746032715
5975,494756.69509887695
2079,3526483.8875808716
4992,983423.3580474854
5229,1100267.7855072021
1591,2649574.340232849
1735,812580.5692977905
3048,1132362.5766525269
5261,921373.460357666
3597,421236.843170166
604,2306843.257965088
129,1723901.702041626
3463,620405.8174591064
2428,619179.0479354858
2425,1598398.0235290527
662,727182.4332351685
100,455859.70391845703
6422,1092412.6438446045
3035,1325337.2569122314
2112,1303201.6776733398
2808,444714.6834869385
4850,2422285.5377426147
5689,830292.820526123
2045,952003.0056762695
6710,1867205.1604614258
584,2063799.7882232666
5410,341369.189201355
1224,1618137.940460205
2827,762547.7509155273
6295,1430897.9109725952
6617,2034540.1765060425
11,954993.6862716675
6770,859941.6728668213
6640,806852.8358688354
1215,1293571.1816940308
8,1381275.8886947632
4973,868540.7795181274
614,1468635.1527862549
929,1946893.7150878906
1546,545884.6256484985
3830,281247.7900314331
5352,633564.0246963501
5002,544189.7504043579
5908,421052.7685928345
3588,897009.3566741943
341,2125977.725631714
4503,1322615.9431304932
2299,1583178.1881484985
1275,483904.62812042236
842,1556802.1784667969
3159,538506.9279174805
3647,436271.25566101074
2013,653335.9737091064
2767,466174.4800186157
3858,766275.0773086548
770,1785936.809562683
3044,1589901.7196807861
6560,651689.3274993896
3146,376538.1173400879
5865,1386233.5862579346
6243,809829.1366195679
6557,604232.7195053101
501,985248.7165756226
3026,1596478.5580215454
5576,1650782.0310058594
4038,580718.473777771
3488,597115.1944351196
596,609244.9786453247
1565,1664172.898361206
1094,701036.843132019
1787,3445270.1659851074
4949,1778220.6774978638
3355,1124147.5426940918
5874,549943.8258895874
4236,1020625.3237533569
4036,1390621.8846588135
2405,1009439.3644104004
1592,1880356.3920211792
2243,337992.89960479736
4324,742264.6543502808
4155,1534167.2575759888
1942,846607.2247161865
831,1693691.514328003
3187,695104.8544311523
5201,2179358.26978302
3481,948037.2487640381
2675,2117647.7171783447
2930,1660411.1218185425
3879,664225.5053329468
4278,562062.4133224487
4340,587954.4533615112
3891,882410.575340271
2333,737014.1226730347
4699,565007.7394332886
3243,491335.1015548706
6683,1011033.6193618774
751,1387605.491104126
88,1134415.8979873657
1301,477410.6060562134
3320,1656201.49118042
3382,380369.6829223633
4972,1396902.0496063232
2964,1684126.2153320312
931,604074.6828460693
5825,918053.1503067017
6808,1195621.584022522
5195,1601958.6872177124
3179,352764.43560791016
5881,654688.447555542
6027,827450.9812774658
154,1195252.9088287354
3368,1075822.4079208374
4082,1253217.0058517456
2919,381794.8179626465
2570,594676.8933105469
761,610004.8800506592
1526,563520.4603118896
2823,409959.14878082275
2451,1010267.4493789673
4689,808985.7396316528
3852,-192739.18741607666
420,804760.1352615356
3346,575615.9879226685
3379,826487.8640823364
1124,850794.109046936
67,2511521.28691864
5438,619508.6427383423
4466,919970.6996154785
4387,1239121.283630371
2743,536938.0795974731
3037,2098307.2553100586
1913,966446.3280334473
1306,394161.5985946655
5944,458887.0268249512
415,619533.2523193359
1182,1009184.2546386719
5706,753485.9067382812
2340,836836.3326263428
1497,453798.8801651001
6707,1724160.9202804565
4199,450746.07708740234
4989,1676940.50881958
258,628790.640296936
4420,1011706.518371582
6048,1394560.8122711182
5485,873274.4304733276
5275,1026841.7285842896
2027,2845320.7129821777
2230,1838885.6859893799
3654,952616.7406921387
1932,875055.8613739014
248,483092.0835342407
4323,437711.1011199951
4665,358030.9168548584
5976,571061.6350250244
5136,709933.60206604
6115,1101847.9031829834
2777,867523.7448959351
5762,709623.4103469849
6208,2353292.609237671
5610,2573115.4194641113
5204,1730157.4273605347
5616,761954.780921936
2306,619498.0478210449
6598,780156.798210144
6370,1060559.8125686646
5394,557581.4574203491
3559,639208.8661804199
221,1590194.1069869995
2025,538733.1622238159
96,682409.8784484863
3002,1101756.894607544
4979,807020.2440261841
1269,1281587.926399231
1512,906107.9072647095
287,1675084.8838424683
549,619112.08644104
1672,609821.5257568359
3288,725239.6236114502
1686,2049758.5293655396
5599,1348554.3909225464
6174,521358.3060455322
1277,730477.5480651855
4362,873920.5622787476
5978,1261962.8452453613
2373,921395.2031173706
3504,592311.0173568726
2894,752104.7400894165
6400,800071.8594055176
6010,659276.2174072266
3810,357508.6791687012
4847,928059.1962280273
6682,1087258.0330123901
4995,1216020.3764266968
4860,479688.9135360718
5936,1043321.6483306885
1598,592576.1781539917
5620,281011.6050872803
5784,1171635.6640853882
4113,1926762.748161316
3757,2187662.152481079
3474,773105.9945297241
4455,699472.8941345215
535,1640831.8164367676
5848,679448.9015274048
1045,1005638.2844924927
6642,1477162.5884094238
6783,1078948.5883483887
3857,1920378.6205291748
2017,1576593.6858596802
5042,729040.201461792
631,1498445.0169754028
3953,930730.368812561
3802,676585.19115448
4572,1708409.9378433228
6458,2263523.806755066
3908,316682.58488464355
2290,1473130.4409332275
3733,612014.4622497559
4423,653205.9072647095
854,478713.3200302124
1134,823787.6199798584
4649,817898.5338287354
4003,1142986.5378189087
2668,716806.1689071655
3663,970652.5863418579
1770,805706.1102523804
4523,840606.0979919434
4197,697560.4790039062
6822,798339.338760376
5566,1833127.6826934814
2070,2163856.6265411377
5051,1546829.5512390137
4657,976579.499923706
2690,1194404.8722686768
2354,1198414.8104248047
6826,574293.983757019
6233,1460077.5459899902
1705,1288128.466506958
5985,347304.5855255127
6290,837920.9554290771
1121,773919.5800704956
6631,768184.801361084
3585,1062398.9063110352
3706,612725.1917648315
5666,2494613.20476532
5038,1156482.5565185547
1808,983352.8566436768
5278,511357.97370147705
4490,1346977.2287139893
3369,1142868.740661621
5404,1001087.8371734619
3009,925721.2792663574
4001,398227.5320510864
2116,564658.3091430664
6147,792422.3648452759
1481,959455.6370544434
781,559375.8571014404
3170,659619.8949127197
3940,398589.55115509033
930,1071918.2388381958
3687,957798.9664840698
6420,1391966.446296692
156,1595471.2438049316
2366,736764.6467437744
1139,1383409.0405654907
4524,1154590.3843154907
3978,1784942.189857483
1792,693162.5806655884
1447,1595089.8223190308
5113,1554197.2385177612
1631,678427.5401763916
2120,500747.68994903564
178,1116943.6145095825
15,1197478.622367859
1110,625681.0426177979
5971,911580.6579971313
6278,386291.5004272461
6334,487695.8267211914
4314,598186.0809783936
476,1556062.8363265991
763,898554.9065246582
6798,703283.6005325317
4027,1812696.0007019043
2657,1547322.7476348877
899,2285451.2100753784
4442,571230.8813171387
2150,1489231.8844528198
975,641960.2557296753
1180,744203.4057006836
6387,952327.7941131592
2916,748841.5810928345
686,1037673.515586853
3221,1802911.689743042
925,635464.8807220459
5168,426871.8954696655
1371,1374862.331237793
4865,496986.2723236084
4777,683168.2742919922
2626,1505155.97782135
608,769328.1401519775
5639,1444521.0777893066
2735,763981.6606750488
5011,2747429.1867218018
3437,974641.0522537231
5031,1131278.7209472656
4691,1163505.423149109
4626,812356.3584594727
6388,1568734.461906433
3242,576107.0832138062
6072,980672.3915405273
3250,687069.7465286255
3728,726295.1869506836
2700,879809.4396438599
388,1476546.4400253296
105,485782.0858383179
2286,1356560.2717590332
109,803229.4939575195
3273,701746.0356140137
6440,918776.7294616699
3991,731005.8189239502
4974,630247.013130188
2702,1436267.1055908203
2619,1901159.5150527954
1617,469174.77072906494
5597,739393.0734329224
3227,738800.854057312
5139,1069731.4898452759
5364,781363.1674804688
5103,725683.6635971069
3448,1826959.9864273071
2023,2258006.04019928
3122,542150.243095398
711,594525.7774276733
2411,601811.1923751831
493,1317363.7933654785
2122,333077.41497802734
83,1870137.7868804932
6722,1046101.1517410278
4186,326419.96544647217
80,440270.45964050293
3766,692808.3057250977
4807,717813.6396865845
3724,600869.4141769409
2012,2345041.850341797
571,914254.6376419067
5439,1320028.9155654907
5691,465733.1215209961
2874,550042.2723007202
511,900882.5818328857
5112,996132.1964874268
6493,1696363.7353057861
2616,1100569.6710662842
3074,387345.7278518677
2519,794487.6026535034
3811,428050.6411590576
1008,2062266.9962005615
6691,712466.0306091309
5220,739379.8949584961
5631,1481261.2477416992
4922,1250606.4831466675
6535,901726.1511764526
6485,2230704.6517562866
5918,701390.6790008545
741,1156557.401977539
2671,1505392.6727523804
5827,568061.6871032715
1005,1292428.9334869385
1168,1370174.1850128174
2738,1133836.7881011963
1086,1008469.0652770996
4158,630523.1465454102
3067,769653.0227737427
3769,2223495.8635635376
293,5049348.972816467
3582,1152973.5737075806
5768,1035244.3325653076
1535,2176445.427215576
2344,742209.9882354736
4702,2340969.8830947876
247,2166613.917991638
2577,725333.5964889526
5715,437318.86180114746
6605,1114866.946723938
1214,1157356.5965881348
6450,1086099.3989486694
3404,1730857.6231002808
4200,715449.6830215454
622,1899228.726348877
1731,2149995.6077423096
6804,762750.4242248535
2699,1050892.494606018
3408,379110.3061141968
2857,924127.3996124268
856,2006996.456451416
6685,2564873.413619995
6728,1209384.3439331055
6059,853252.9484710693
847,678209.0164642334
6081,579737.5967178345
4081,953586.7987823486
3309,1117517.9332046509
2943,1012384.2708358765
3696,598251.5627822876
863,852722.0006103516
5922,1223733.6521377563
3958,1925039.4682769775
6438,2059567.2600631714
6029,334905.1616973877
5385,639647.4944458008
3395,948449.5857925415
3966,1001138.2965087891
994,331019.571144104
5920,1470947.7090759277
2365,1027484.0145645142
4825,1476580.8994522095
1313,997720.6722488403
2775,499890.14920043945
4839,815799.9297409058
4380,467897.80670928955
2737,1039064.2061691284
5509,447606.2379760742
5815,1113452.071472168
3345,1815161.7416305542
398,1319475.2772140503
4617,924260.6896896362
4117,788165.1643829346
1851,966421.748954773
3627,431304.19035339355
2975,1463162.6477050781
5603,1453259.8158721924
877,1409781.6419906616
1560,1538899.8867111206
3283,719263.6203689575
6105,458091.7246017456
5917,374925.00761413574
446,1459682.5570907593
1505,1333072.729232788
3232,654758.9842758179
5593,472558.6302947998
693,550268.4468841553
3036,1842045.7739639282
2,1188042.7970809937
2115,603303.2982635498
2829,919147.1709899902
6482,492591.8290786743
2213,1809546.2436294556
3297,639226.6478729248
69,1189685.1911087036
6510,852932.8228988647
981,1706016.989402771
3779,687688.3168029785
623,1997784.8759002686
6175,766255.2272033691
6520,525817.7025527954
359,2012852.7065582275
1362,1377923.8771209717
2866,1165323.765220642
1885,708468.402557373
4476,611414.8750610352
5687,815869.4350585938
1070,1179793.3729019165
989,709990.0011749268
395,2012455.5297393799
2656,1263306.3315582275
4187,1042783.4138259888
4596,4457307.619361877
6129,788586.7265701294
6319,1328868.0229873657
6455,917240.5328903198
6639,1881947.0634536743
6193,298252.3380050659
748,414495.8008117676
6664,1026345.1823806763
5012,1123662.0561218262
5864,1382865.458808899
255,1581555.3383712769
4069,1334110.559928894
5349,1205399.4837036133
4570,769823.163017273
3108,714405.0375442505
5066,1945257.1363677979
1517,824182.5377883911
6097,681619.0092468262
6019,754172.1652832031
85,934001.2207946777
6746,2085171.9794158936
1120,864650.6862258911
3661,1438273.5170288086
5800,843617.0733718872
2087,2298447.831161499
5013,562435.2090759277
5428,791736.5491638184
4888,1889179.1803512573
6082,13380.013374328613
6695,1718690.1233520508
500,1303342.7249526978
6331,1285931.4869689941
4736,769858.4482192993
2858,855156.5795974731
3375,1076643.4518814087
4478,599533.1411209106
1457,1039365.0883102417
1900,900667.8123245239
1714,2005138.0058517456
282,589188.4711303711
1265,506788.5005874634
2819,672662.666809082
6561,647472.2661590576
2887,492628.6973724365
1641,413538.6478805542
4543,540558.4847564697
5025,823845.0203781128
1130,840450.0580596924
5749,983052.0510025024
2171,399466.55477905273
712,1124631.2885131836
6578,999421.1595001221
4845,822789.6915969849
682,541275.0528030396
4675,1683574.7285842896
1943,881599.3313064575
845,894291.9886550903
4514,1676199.3294830322
3873,1928540.6830825806
2935,1880750.1367263794
6786,1447747.117881775
5714,1367899.258895874
375,596898.2965774536
3730,682397.2623901367
2218,1761391.4028167725
2480,1044872.1647033691
5107,409667.24965667725
2591,1246797.421295166
2961,1499769.0269851685
4272,585025.2774734497
1113,686654.4256210327
2028,1687464.4181137085
2311,1025797.0764007568
6734,1428175.4136886597
3742,710528.8300094604
6236,1816777.2510604858
6584,843636.554725647
3136,1513272.1503601074
2060,-393206.25800323486
1429,1142982.8523788452
702,1249140.3768920898
3145,576167.468208313
3804,1757206.1094055176
934,1082011.6402664185
170,915373.0880279541
1501,998188.9107513428
3413,936090.215133667
3548,1596907.9938049316
1052,564700.5501785278
2452,825529.2013168335
6347,1688986.373336792
5604,639850.821762085
4299,1248107.443977356
5488,845116.3968811035
1201,731597.8663330078
5562,2072857.3557434082
3669,588444.171005249
3768,1778269.4873428345
6673,831927.6365890503
1427,547452.6125259399
6231,1807273.5084152222
2142,748501.611869812
6475,1392343.9213256836
1309,870115.3899002075
4611,667332.4744567871
5857,770685.1672363281
134,1182481.436126709
1442,1540447.4927139282
2944,1557255.1578216553
1853,1788419.1386489868
3992,1464587.1858596802
1912,1100584.3520584106
2211,2014558.435546875
2705,952966.8902740479
3747,2374825.9900741577
1826,1253105.9015350342
3562,1136708.1689910889
1194,675598.5857391357
6635,729558.5351104736
542,1163186.1103515625
5252,809936.7292709351
2576,820262.4653625488
459,1048924.4518051147
4054,1617972.7712936401
939,1899819.007408142
909,2002917.8678741455
4111,1488401.1984863281
6187,421981.5271987915
6197,828919.3723526001
2756,411476.57289123535
1302,651778.0696411133
2232,1073609.3111038208
2421,411908.8263015747
2791,503757.2604370117
5879,684415.3519744873
6774,1293252.905593872
4106,863847.0413284302
3699,574488.1645812988
4170,480594.7286148071
2201,595567.5835723877
2368,600417.2822418213
481,1213846.5315856934
4574,1975071.3984832764
3691,648682.5414810181
3890,693220.2500457764
6582,1097895.205368042
1537,676707.8332138062
5888,567841.1458511353
804,1122397.4746627808
5729,1089396.530166626
4286,991626.1977920532
3160,345385.91233825684
380,1523207.4212036133
892,598376.6317443848
6606,1283807.8286209106
5601,573617.6960906982
304,1986766.8266143799
3295,528887.0675354004
4417,1023288.8688583374
4679,565034.2032928467
6705,1203453.6901245117
5884,2677052.018432617
3740,1226206.169418335
5911,938646.9431686401
5411,524573.8252182007
1666,837090.4548034668
408,1976915.887397766
6305,567385.7834014893
2103,2422654.3538742065
6213,707612.7694320679
6061,527515.3374328613
4160,1013636.3278579712
4289,465640.4162902832
3241,646468.6273422241
515,1102789.5721206665
6700,1362855.7886886597
1643,677746.0967788696
1630,644786.7877655029
3397,1515174.6507644653
5780,1310250.9050369263
6478,1751196.8033370972
3686,613811.3678436279
1454,490309.412940979
6452,1076042.9642715454
2029,1853303.4623336792
2643,1528912.6731872559
6533,1832243.9645004272
813,1330461.703704834
2414,614121.0519180298
6779,919354.0273590088
5092,435905.9607925415
4796,1514585.4146881104
5484,735139.5609359741
4365,959345.0656433105
3,1956055.9494400024
196,1487962.4409561157
4519,1201388.100479126
197,342963.6500091553
2342,695302.6739196777
811,716906.2596130371
2814,915693.3077468872
5500,731094.1412963867
3091,1243106.616355896
3015,752123.82081604
3888,453866.7339630127
1577,1960188.0615234375
3803,1865873.7412109375
3341,499496.23126220703
1701,1901780.2660980225
2477,1951772.1368103027
5353,668389.144859314
4583,348414.51180267334
2364,1117784.3423538208
194,1519046.8543167114
1960,1317959.1871566772
2562,556750.9677810669
5656,1461868.2992858887
1637,559268.8913345337
2496,850802.9579620361
4049,1267814.0964813232
728,753919.7901992798
2161,284702.8000946045
703,1487810.8135223389
3033,1958852.6751480103
6658,456398.2395172119
1556,415156.220741272
557,615444.4740982056
2183,475243.96813201904
329,1133953.2648010254
5725,739111.5383758545
1162,1051100.1992874146
767,952378.3692016602
5713,1195111.7125091553
3621,1458307.2876968384
3111,645601.1480941772
1103,853314.0759887695
1761,657934.2675247192
3961,1660394.8750152588
3071,2052323.3352737427
4628,645075.2511291504
3644,798160.7482833862
3587,851599.3439331055
5033,823279.9137115479
3949,766270.2375183105
4632,35149.878189086914
5743,1733866.263671875
5814,2446136.543876648
1478,720687.212020874
4688,1009559.8886489868
6619,509780.99585723877
2597,1509061.0840835571
2881,1479135.3323059082
2239,1073856.6312408447
2645,383246.2444534302
39,701778.3239974976
903,1715547.3625564575
30,362829.921875
6811,897787.6813430786
6727,2305897.380180359
1659,550282.533744812
4147,5636419.042137146
1348,483245.12924194336
1315,1741585.288192749
5744,488789.2565231323
4264,629885.4995040894
5782,1076328.673576355
1682,533443.8226623535
199,1521527.4919281006
841,1161180.0579223633
1367,653843.9892425537
5598,732764.3469772339
2715,625933.6290283203
640,936168.5517044067
4540,1027529.4643096924
2018,1792964.7159347534
2661,1583692.7337799072
6675,1645926.4416351318
2149,969346.3539123535
2046,246139.90381622314
5124,521730.69887542725
5379,853529.7895278931
5799,648041.0578231812
3831,1093251.0826263428
4982,450546.78855895996
3275,867141.2470474243
2109,1968595.6813812256
2669,1220255.036430359
561,762007.4241333008
4809,566960.7645263672
2398,422160.99836730957
5287,535513.3896713257
4971,978397.1552276611
3212,1792355.435836792
519,1286510.520866394
6715,788798.7367019653
6815,1512555.5578155518
3264,824409.3759536743
295,2207607.9729003906
5701,422579.70988464355
5316,1190416.6714248657
5543,804954.3953094482
6180,1497152.6148986816
5816,1145485.9761123657
313,1198145.872467041
4652,608429.7679290771
4677,392510.82487487793
2622,2070048.9526062012
5635,774432.0341873169
6741,1138825.8738555908
2038,1981115.360610962
3435,2322849.1173553467
3484,891262.9863433838
463,938538.5396499634
634,1757656.098197937
4367,1120463.9735488892
1842,1561126.2583389282
1780,813344.1691970825
3817,628156.3159637451
1208,1216275.1387329102
1622,617951.8315505981
3870,1358439.0880355835
6298,1693347.78250885
2278,1340386.6202545166
4506,725991.8923187256
1554,2251765.895629883
610,1398780.271369934
2673,1945873.5569610596
6280,685027.2148666382
4205,653030.2366943359
2280,1329801.537979126
6016,427081.02171325684
1370,2090795.7863235474
1147,562753.7678604126
2520,1697026.9421310425
2443,365527.0573577881
1256,239176.7590713501
1810,464650.0499572754
1078,645932.9677505493
756,957059.8959197998
58,1406096.6075286865
5967,473259.7543640137
2438,587408.5033187866
3210,1315652.1087036133
366,2129840.6083755493
4393,952135.628364563
484,2045640.8338928223
